id,name,latitude,longitude
701,Ambasamudram,77.4519,8.71068,
702,Ambato,-78.61675,-1.24908,
703,Ambato Boeny,46.71667,-16.46667,
704,Ambatofinandrahana,46.80365,-20.55284,
705,Ambatolampy,47.41667,-19.38333,
706,Ambatondrazaka,48.41667,-17.83333,
707,Ambattur,80.16152,13.09818,
708,Amberg,11.86267,49.44287,
709,Ambikapur,83.19537,23.11892,
710,Ambilobe,49.05,-13.2,
711,Amboanjo,47.85,-22,
712,Amboasary,46.38333,-25.03333,
713,Ambohitrolomahitsy,47.68333,-18.7,
714,Ambon,128.18333,-3.69583,
715,Ambositra,47.24344,-20.53034,
716,Ambovombe,46.08722,-25.17838,
717,Ambur,78.71644,12.79163,
718,Ameca,-104.04508,20.54629,
719,Amecameca,-98.76649,19.12384,
720,American Canyon,-122.2608,38.17492,
721,American Fork,-111.79576,40.3769,
722,Americana,-47.33139,-22.73917,
723,Americo Brasiliense,-48.10167,-21.72444,
724,Americus,-84.23269,32.07239,
725,Amersfoort,5.3875,52.155,
726,Amersham,-0.61667,51.66667,
727,Amersham on the Hill,-0.60742,51.67468,
728,Ames,-8.65551,42.90426,
729,Ames,-93.61994,42.03471,
730,Amesbury,-70.93005,42.85842,
731,Amet,73.9258,25.30609,
732,Amherst,-72.51852,42.36723,
733,Amherst,-78.79976,42.97839,
734,Amherst Center,-72.51925,42.37537,
735,Ami,140.2,36.03333,
736,Amiens,2.3,49.9,
737,Amirdzhan,49.98361,40.42639,
738,Amizour,4.90131,36.64022,
739,Amla,78.12786,21.92485,
740,Amlagora,87.33559,22.84616,
741,Amli,73.01667,20.28333,
742,Amman,35.94503,31.95522,
743,Ammi Moussa,1.11143,35.86781,
744,Amnat Charoen,104.62883,15.85851,
745,Amod,72.87047,21.99317,
746,Amol,52.35072,36.46961,
747,Amora,-9.11557,38.62961,
748,Amorebieta,-2.73333,43.21667,
749,Amos,-78.11624,48.56688,
750,Amozoc de Mota,-98.045,19.04611,
751,Ampahana,50.21667,-14.75,
752,Ampanihy,44.74581,-24.6937,
753,Ampara,81.68202,7.29754,
754,Amparafaravola,48.22391,-17.5876,
755,Amparo,-46.76444,-22.70111,
756,Ampasimanolotra,49.06667,-18.81667,
757,Amphoe Sikhiu,101.70833,14.89944,
758,Ampliacion San Mateo (Colonia Solidaridad),-99.14722,19.61639,
759,Amposta,0.57856,40.70995,
760,Amravati,77.75,20.93333,
761,Amreli,71.21169,21.59983,
762,Amritsar,74.87534,31.62234,
763,Amroha,78.46984,28.90314,
764,Amroli,72.83878,21.25084,
765,Amstelveen,4.86389,52.30083,
766,Amsterdam,4.88969,52.37403,
767,Amsterdam,-74.18819,42.93869,
768,Amsterdam-Zuidoost,4.97222,52.3075,
769,Amstetten,14.87206,48.1229,
770,Amta,88.01039,22.58344,
771,Amudalavalasa,83.90295,18.41025,
772,Amuntai,115.24941,-2.41773,
773,Amursk,136.88136,50.23685,
774,Amvrosiyivka,38.47768,47.79348,
775,An Muileann gCearr,-7.35,53.53333,
776,An Nabk,36.72848,34.02403,
777,An Nimas,42.12009,19.14547,
778,An Nuhud,28.43333,12.7,
779,An Nusayrat,34.3925,31.44861,
780,Anaco,-64.47278,9.43889,
781,Anacortes,-122.61267,48.5126,
782,Anaheim,-117.9145,33.83529,
783,Anahuac,-100.13222,27.24056,
784,Anak,125.49417,38.51083,
785,Anakapalle,83.00395,17.69134,
786,Anamalais,76.93441,10.58303,
787,Anamur,32.83691,36.07508,
788,Anan,134.65,33.91667,
789,Anand,72.9552,22.55251,
790,Anandpur,76.50253,31.23926,
791,Ananindeua,-48.37222,-1.36556,
792,Anantapur,77.60813,14.67784,
793,Anantnag,75.15418,33.73068,
794,Anapa,37.3239,44.89084,
795,Anapolis,-48.95278,-16.32667,
796,Anastacio,-55.80694,-20.48361,
797,Anatuya,-62.83472,-28.46064,
798,Anbu,116.68092,23.44895,
799,Anbyon-up,127.52389,39.0425,
800,Ancaster,-79.98716,43.21806,
801,Anchau,8.39233,10.96245,
802,Anchorage,-149.90028,61.21806,
803,Ancona,13.50337,43.5942,
804,Ancud,-73.81622,-41.8707,
805,Anda,125.31454,46.40202,
806,Andahuaylas,-73.38722,-13.65556,
807,Andalucia,-76.16641,4.17061,
808,Andapa,49.65,-14.65,
809,Andenne,5.09513,50.48941,
810,Andernach,7.40425,50.43109,
811,Anderson,-82.65013,34.50344,
812,Anderson,-85.68025,40.10532,
813,Andes,-75.87877,5.6561,
814,Andijon,72.34424,40.78206,
815,Andilamena,48.57313,-17.01009,
816,Andippatti,77.62122,9.99854,
817,Andkhoy,65.12376,36.95293,
818,Andol,78.07713,17.81458,
819,Andong,128.72275,36.56636,
820,Andorra la Vella,1.52109,42.50779,
821,Andover,-1.49393,51.21135,
822,Andover,-93.29134,45.2333,
823,Andradas,-46.56917,-22.06806,
824,Andradina,-51.37944,-20.89611,
825,Andreyevskoye,37.92566,55.55487,
826,Andria,16.29797,41.23117,
827,Andrychow,19.33834,49.85497,
828,Andujar,-4.05077,38.03922,
829,Aneho,1.5919,6.22798,
830,Anekal,77.69557,12.7111,
831,Angamali,76.38789,10.19055,
832,Angarsk,103.88639,52.53667,
833,Angat,121.03,14.9285,
834,Angeles City,120.58333,15.15,
835,Angers,-0.55,47.46667,
836,Anglet,-1.51346,43.47664,
837,Angleton,-95.43188,29.16941,
838,Angochi,-69.95,12.51667,
839,Angol,-72.71636,-37.79519,
840,Angono,121.1536,14.5266,
841,Angouleme,0.15,45.65,
842,Angra dos Reis,-44.31806,-23.00667,
843,Angren,70.14361,41.01667,
844,Angri,14.5707,40.73815,
845,Angul,85.10192,20.84089,
846,Anicuns,-49.96167,-16.46111,
847,Anjad,75.05519,22.04171,
848,Anjala,26.83333,60.68333,
849,Anjangaon,77.3091,21.16516,
850,Anjar,70.02671,23.11316,
851,Anjiang,110.10306,27.31944,
852,Anjo,137.08054,34.95828,
853,Anjozorobe,47.86667,-18.4,
854,Anju,125.66472,39.61778,
855,Ankang,109.01722,32.68,
856,Ankara,32.85427,39.91987,
857,Ankazoabo,44.51667,-22.28333,
858,Ankazobe,47.11667,-18.31667,
859,Ankazondandy,47.78333,-18.7,
860,Ankeny,-93.60577,41.72971,
861,Ankleshwar,72.99001,21.63236,
862,Anloga,0.89728,5.79473,
863,Anlu,113.67833,31.2575,
864,Anmore,-122.85263,49.31637,
865,Ann Arbor,-83.74088,42.27756,
866,Anna,40.4299,51.4842,
867,Annaba,7.76667,36.9,
868,Annaberg-Buchholz,13.00627,50.57953,
869,Annaka,138.89585,36.33011,
870,Annandale,-77.19637,38.83039,
871,Annapolis,-76.49218,38.97845,
872,Annau,58.516,37.88757,
873,Annecy,6.11667,45.9,
874,Annecy-le-Vieux,6.14393,45.91971,
875,Annemasse,6.23775,46.19439,
876,Annigeri,75.4335,15.42513,
877,Annino,37.6,55.58333,
878,Annino,37.26019,55.58316,
879,Anniston,-85.83163,33.65983,
880,Annonay,4.67075,45.23969,
881,Annur,77.10514,11.23616,
882,Ano Liosia,23.7,38.08333,
883,Anoka,-93.38718,45.19774,
884,Anqing,117.04723,30.51365,
885,Anqiu,119.1925,36.43417,
886,Ans,5.52029,50.6623,
887,Ansan-si,126.82194,37.32361,
888,Ansbach,10.5931,49.30481,
889,Anseong,127.27028,37.01083,
890,Anserma,-75.79111,5.33278,
891,Ansfelden,13.04944,47.965,
892,Anshan,122.99,41.12361,
893,Anshing,77.31501,20.0409,
894,Anshun,105.93333,26.25,
895,Ansonia,-73.079,41.34621,
896,Anta,76.3,25.15,
897,Antakya,36.15722,36.20655,
898,Antalaha,50.27876,-14.90033,
899,Antalya,30.69556,36.90812,
900,Antananarivo,47.53613,-18.91368,
901,Antanifotsy,47.31667,-19.65,
902,Antelope,-121.32995,38.70824,
903,Antequera,-4.56123,37.01938,
904,Anthem,-112.14682,33.86726,
905,Anthiyur,77.59043,11.57506,
906,Antibes,7.12777,43.56241,
907,Antigua Guatemala,-90.73444,14.56111,
908,Antiguo Cuscatlan,-89.25319,13.66492,
909,Antioch,-121.80579,38.00492,
910,Antipolo,121.12251,14.62578,
911,Antofagasta,-70.3954,-23.65236,
912,Antonina,-48.71194,-25.42861,
913,Antonio Enes,39.90861,-16.2325,
914,Antony,2.3,48.75,
915,Antratsyt,39.09128,48.11503,
916,Antrim,-6.2,54.7,
917,Antsirabe,47.03333,-19.86586,
918,Antsiranana,49.29188,-12.31732,
919,Antsohihy,47.98751,-14.87959,
920,Antsohimbondrona,48.85,-13.08333,
921,Antwerpen,4.40346,51.21989,
922,Anupgarh,73.20861,29.19111,
923,Anuppur,81.69083,23.10344,
924,Anupshahr,78.26914,28.35748,
925,Anuradhapura,80.41306,8.31223,
926,Anxiang,112.15,29.4,
927,Anyama,-4.05183,5.49462,
928,Anyang,114.38278,36.096,
929,Anyang-si,126.92694,37.3925,
930,Anzhero-Sudzhensk,86.0285,56.081,
931,Anzio,12.62157,41.45263,
932,Aoji-ri,130.39528,42.52056,
933,Aomorishi,140.73333,40.81667,
934,Aonla,79.16521,28.27402,
935,Aosta,7.31722,45.73764,
936,Aoulef,1.08333,26.96667,
937,Apache Junction,-111.54958,33.41505,
938,Apalit,120.77,14.95333,
939,Apam,-0.73711,5.28483,
940,Apan,-98.45086,19.71128,
941,Aparecida,-45.22972,-22.84694,
942,Aparecida de Goiania,-49.24389,-16.82333,
943,Aparecida do Taboado,-51.09361,-20.08667,
944,Aparri,121.6406,18.3566,
945,Apartado,-76.62587,7.88299,
946,Apas,123.90261,10.34076,
947,Apaseo el Alto,-100.62081,20.45798,
948,Apaseo el Grande,-100.68462,20.54495,
949,Apatin,18.98472,45.67111,
950,Apatity,33.4031,67.56414,
951,Apatzingan,-102.35704,19.08864,
952,Apeldoorn,5.96944,52.21,
953,Apex,-78.85029,35.73265,
954,Apia,-171.76666,-13.83333,
955,Apiai,-48.8425,-24.50944,
956,Apizaco,-98.14358,19.41333,
957,Aplahoue,1.68333,6.93333,
958,Apodi,-37.79889,-5.66417,
959,Apolda,11.51638,51.02624,
960,Apomu,4.18335,7.35156,
961,Apopa,-89.17917,13.80722,
962,Apopka,-81.51186,28.67617,
963,Apostolove,33.71369,47.66003,
964,Apple Valley,-93.21772,44.73191,
965,Apple Valley,-117.18588,34.50083,
966,Appleton,-88.41538,44.26193,
967,Aprelevka,37.0801,55.55194,
968,Aprilia,12.65419,41.59452,
969,Apsheronsk,39.73417,44.46472,
970,Apucarana,-51.46083,-23.55083,
971,Aqaba,35.00778,29.52667,
972,Aqsay,52.99782,51.1681,
973,Aqtobe,57.20718,50.27969,
974,Aquidauana,-55.78722,-20.47111,
975,Aquiraz,-38.39111,-3.90139,
976,Ar Rabiyah,47.93306,29.295,
977,Ar Rahad,30.65,12.71667,
978,Ar Ram wa Dahiyat al Barid,35.2342,31.84945,
979,Ar Ramtha,36.00816,32.55873,
980,Ar Raqqah,39.00788,35.95283,
981,Ar Rass,43.4973,25.86944,
982,Ar Rastan,36.73241,34.92667,
983,Ar Rayyan,51.42444,25.29194,
984,Ar Riqqah,48.09472,29.14583,
985,Ar Rudayyif,8.15549,34.3827,
986,Ar Rumaythah,45.20377,31.52845,
987,Ar Rumaythiyah,48.07417,29.31167,
988,Ar Ruseris,34.3869,11.8659,
989,Ar Rutbah,40.28586,33.03718,
990,Ar Ruways,52.73056,24.11028,
991,Aracaju,-37.07167,-10.91111,
992,Aracataca,-74.18983,10.59181,
993,Aracati,-37.76972,-4.56167,
994,Aracatuba,-50.43278,-21.20889,
995,Araci,-38.96667,-11.33333,
996,Aracoiaba da Serra,-47.61417,-23.50528,
997,Aracruz,-40.27333,-19.82028,
998,Aracuai,-42.07028,-16.84972,
999,Arad,21.31667,46.18333,
1000,Aragarcas,-52.25083,-15.8975,
1001,Araguaina,-48.20722,-7.19111,
1002,Araguari,-48.18722,-18.64722,
1003,Arai,138.2259,37.00059,
1004,Arak,49.68916,34.09174,
1005,Arakkonam,79.67053,13.08449,
1006,Arakli,40.05842,40.93854,
1007,Aral,81.26566,40.54184,
1008,Aral,61.66667,46.8,
1009,Arambagh,87.78333,22.88333,
1010,Aramil,60.8369,56.6977,
1011,Aramoko-Ekiti,5.04054,7.70483,
1012,Aranda de Duero,-3.6892,41.67041,
1013,Arandas,-102.34635,20.70519,
1014,Arang,81.96912,21.19639,
1015,Arangaon,75.17976,18.67458,
1016,Aranjuez,-3.60246,40.03108,
1017,Arantangi,78.99118,10.17235,
1018,Aranyaprathet,102.50128,13.69276,
1019,Arapiraca,-36.66111,-9.7525,
1020,Arapongas,-51.42444,-23.41944,
1021,Arar,41.03808,30.97531,
1022,Ararangua,-49.49538,-28.93575,
1023,Araraquara,-48.17556,-21.79444,
1024,Araras,-47.38417,-22.35694,
1025,Ararat,44.70569,39.83069,
1026,Arari,-44.78,-3.45361,
1027,Araria,87.51323,26.14934,
1028,Araripina,-40.49833,-7.57611,
1029,Araruama,-42.34306,-22.87278,
1030,Arashiyama,135.67755,35.01481,
1031,Arauca,-70.75908,7.08471,
1032,Araucaria,-49.41028,-25.59306,
1033,Arauco,-73.31752,-37.2463,
1034,Araure,-69.21475,9.56009,
1035,Arawa,155.56598,-6.22977,
1036,Araxa,-46.94056,-19.59333,
1037,Arayat,120.7697,15.1505,
1038,Arba Minch,37.55,6.03333,
1039,Arbatache,3.37127,36.63773,
1040,Arbroath,-2.58736,56.56317,
1041,Arbutus,-76.69997,39.25455,
1042,Arcadia,-118.03534,34.13973,
1043,Arcata,-124.08284,40.86652,
1044,Arcelia,-100.28148,18.31847,
1045,Archena,-1.30043,38.11631,
1046,Arcore,9.32454,45.62675,
1047,Arcos,-45.53944,-20.28194,
1048,Arcos de la Frontera,-5.81056,36.75075,
1049,Arcot,79.31897,12.90569,
1050,Arcoverde,-37.05389,-8.41889,
1051,Arcueil,2.33256,48.79993,
1052,Ardabil,48.2933,38.2498,
1053,Ardahan,42.70222,41.10871,
1054,Ardakan,54.01747,32.31001,
1055,Ardea,12.54158,41.60742,
1056,Arden-Arcade,-121.37854,38.6025,
1057,Ardesen,40.9875,41.19111,
1058,Ardestan,52.3694,33.3761,
1059,Ardmore,-97.14363,34.17426,
1060,Ardon,44.29702,43.1772,
1061,Arecibo,-66.71573,18.47245,
1062,Areia Branca,-37.13694,-4.95611,
1063,Areka,37.7,7.06667,
1064,Arendal,8.77253,58.46151,
1065,Arenys de Mar,2.54936,41.5819,
1066,Arequipa,-71.535,-16.39889,
1067,Arese,9.07741,45.55048,
1068,Arezzo,11.88068,43.46276,
1069,Arganda,-3.43722,40.30076,
1070,Arganzuela,-3.69618,40.40021,
1071,Argentan,-0.01667,48.75,
1072,Argenteuil,2.25,48.95,
1073,Argos,22.73333,37.63333,
1074,Argun,45.87454,43.29713,
1075,Argungu,4.52514,12.74482,
1076,Argyroupoli,23.75035,37.90594,
1077,Arhavi,41.30456,41.35121,
1078,Arhribs,4.31158,36.79361,
1079,Arhus,10.21076,56.15674,
1080,Ariana,10.19337,36.86012,
1081,Arica,-70.29792,-18.4746,
1082,Ariccia,12.6723,41.72063,
1083,Ariel,35.18449,32.1065,
1084,Arifwala,73.06574,30.29058,
1085,Ariguani,-74,10.25,
1086,Arima,-61.28333,10.63333,
1087,Aringay,120.3545,16.394,
1088,Aripuana,-60.63333,-9.16667,
1089,Ariquemes,-63.04083,-9.91333,
1090,Arish,33.79844,31.13159,
1091,Aristobulo del Valle,-54.89626,-27.09625,
1092,Arivonimamo,47.18333,-19.01667,
1093,Ariyalur,79.07556,11.13849,
1094,Arjawinangun,108.41028,-6.64528,
1095,Arjona,-75.34389,10.25444,
1096,Arkalgud,76.06035,12.76171,
1097,Arkalyk,66.92027,50.24915,
1098,Arles,4.63031,43.67681,
1099,Arlington,-97.10807,32.73569,
1100,Arlington,-77.10428,38.88101,
1101,Arlington,-71.15644,42.41537,
1102,Arlington,-122.12514,48.19871,
1103,Arlington Heights,-87.98063,42.08836,
1104,Arlon,5.81667,49.68333,
1105,Armacao de Buzios,-41.88167,-22.74694,
1106,Armadale,116.0093,-32.14607,
1107,Armavir,44.03815,40.15446,
1108,Armavir,41.1234,44.9892,
1109,Armenia,-75.68111,4.53389,
1110,Armentieres,2.88214,50.68568,
1111,Armeria,-103.96417,18.9378,
1112,Armidale,151.67123,-30.50828,
1113,Armilla,-3.62534,37.14386,
1114,Armyansk,33.69206,46.10919,
1115,Arnhem,5.91111,51.98,
1116,Arni,79.28529,12.66771,
1117,Arnold,-1.13333,53,
1118,Arnold,-76.50274,39.03206,
1119,Arnold,-90.37762,38.43283,
1120,Arnsberg,8.08333,51.38333,
1121,Arnstadt,10.95198,50.84048,
1122,Aron,77.41739,24.38109,
1123,Arona,-16.68102,28.09962,
1124,Aroor,76.30498,9.8694,
1125,Arpino,14.32015,40.88882,
1126,Arrah,-3.96938,6.67342,
1127,Arrah,84.66335,25.55629,
1128,Arraial do Cabo,-42.02778,-22.96611,
1129,Arraijan,-79.66011,8.95187,
1130,Arras,2.78186,50.29301,
1131,Arrasate / Mondragon,-2.48977,43.06441,
1132,Arrecife,-13.54769,28.96302,
1133,Arrentela,-9.1,38.61667,
1134,Arriaga,-93.90184,16.2375,
1135,Arris,6.34706,35.25881,
1136,Arroio do Meio,-51.945,-29.40111,
1137,Arroio Grande,-53.08694,-32.2375,
1138,Arroyito,-63.05002,-31.42022,
1139,Arroyo Grande,-120.59073,35.11859,
1140,Arroyo Naranjo,-82.36937,23.03677,
1141,Arroyo Naranjo,-82.3031,23.0144,
1142,Arroyo Seco,-60.50863,-33.15489,
1143,Arsikere,76.25704,13.31446,
1144,Arsin,39.92674,40.95271,
1145,Arsk,49.87783,56.09151,
1146,Arsta,18.0514,59.2978,
1147,Art Khwajah,69.47958,37.08571,
1148,Arta,20.98561,39.16014,
1149,Artashat,44.54447,39.96144,
1150,Arteixo,-8.50749,43.30482,
1151,Artem,132.18887,43.3595,
1152,Artemida,23.99684,37.96727,
1153,Artemisa,-82.75944,22.81667,
1154,Artemovskiy,61.86865,57.3555,
1155,Artesia,-118.08312,33.86585,
1156,Artigas,-56.46667,-30.4,
1157,Artsyz,29.41824,45.99194,
1158,Artur Nogueira,-47.1725,-22.57306,
1159,Artvin,41.82172,41.18161,
1160,Arua,30.91105,3.02013,
1161,Arucas,-15.52325,28.11983,
1162,Aruja,-46.32083,-23.39611,
1163,Arukutti,76.35,9.86667,
1164,Arumuganeri,78.09091,8.5688,
1165,Aruppukkottai,78.09449,9.50842,
1166,Arusha,36.68333,-3.36667,
1167,Arvada,-105.08748,39.80276,
1168,Arvayheer,102.775,46.26389,
1169,Arvi,78.22914,20.99585,
1170,Arvin,-118.82843,35.20913,
1171,Arys,68.8087,42.43015,
1172,Arzamas,43.83992,55.39485,
1173,Arzano,14.26519,40.90959,
1174,Arzgir,44.22056,45.37278,
1175,Arzignano,11.33446,45.52027,
1176,As Saff,31.28111,29.56472,
1177,As Safirah,37.37251,36.07696,
1178,As Salamiyah,37.05324,35.01127,
1179,As Salimiyah,48.07611,29.33389,
1180,As Salt,35.72722,32.03917,
1181,As Samawah,45.2944,31.33198,
1182,As Sanamayn,36.18316,33.07186,
1183,As Suki,33.88333,13.31667,
1184,As Sulaymaniyah,45.4329,35.56496,
1185,As Sulayyil,45.57792,20.46067,
1186,As Suwayq,57.43861,23.84944,
1187,As Suwayrah,44.77583,32.92556,
1188,Asaba,6.73187,6.19824,
1189,Asadabad,71.14697,34.87311,
1190,Asadabad,48.12012,34.78241,
1191,Asahi,140.65,35.71667,
1192,Asahikawa,142.36489,43.77063,
1193,Asaita,41.43869,11.56838,
1194,Asaka,139.60194,35.80472,
1195,Asaka,72.23868,40.64153,
1196,Asamankese,-0.6635,5.86006,
1197,Asan,127.00417,36.78361,
1198,Asandh,76.60552,29.52119,
1199,Asansol,86.98333,23.68333,
1200,Asasa,39.2,7.1,
1201,Asbe Teferi,40.86708,9.08569,
1202,Asbest,61.45776,57.00993,
1203,Asbury Park,-74.01208,40.22039,
1204,Aschaffenburg,9.15214,49.97704,
1205,Ascheberg,7.61667,51.78333,
1206,Aschersleben,11.46084,51.75742,
1207,Ascoli Piceno,13.57395,42.85351,
1208,Ascot,-0.6748,51.41082,
1209,Asenovgrad,24.86667,42.01667,
1210,Aserri,-84.0923,9.85876,
1211,Ash Shafa,40.31185,21.0721,
1212,Ash Shamiyah,44.60075,31.96257,
1213,Ash Shatrah,46.1727,31.40906,
1214,Ash Shaykh Miskin,36.15933,32.82944,
1215,Asha,57.2722,54.9973,
1216,Ashburn,-77.48749,39.04372,
1217,Ashburton,171.73011,-43.89834,
1218,Ashdod,34.64966,31.79213,
1219,Asheboro,-79.81364,35.70791,
1220,Asheville,-82.55402,35.60095,
1221,Ashfield,151.12274,-33.88834,
1222,Ashford,-0.45761,51.43173,
1223,Ashford,0.87376,51.14648,
1224,Ashgabat,58.38333,37.95,
1225,Ashibetsu,142.18556,43.50972,
1226,Ashikaga,139.45,36.33333,
1227,Ashiya,135.30264,34.72807,
1228,Ashland,-82.63794,38.47841,
1229,Ashland,-71.4634,42.26121,
1230,Ashland,-82.31822,40.86867,
1231,Ashland,-122.11385,37.69465,
1232,Ashland,-122.70948,42.19458,
1233,Ashmun,30.97635,30.29857,
1234,Ashoknagar,77.73123,24.57578,
1235,Ashoknagar Kalyangarh,88.63701,22.86416,
1236,Ashqelon,34.57149,31.66926,
1237,Ashta,76.72208,23.01754,
1238,Ashta,74.40936,16.94943,
1239,Ashtabula,-80.78981,41.86505,
1240,Ashtarak,44.36204,40.2991,
1241,Ashton in Makerfield,-2.65,53.48333,
1242,Ashton-under-Lyne,-2.0989,53.48876,
1243,Ashwaubenon,-88.0701,44.48221,
1244,Asia,122.5164,9.5506,
1245,Asifabad,79.28415,19.35851,
1246,Asika,84.65998,19.61114,
1247,Asilah,-6.03415,35.46522,
1248,Asind,74.33278,25.7342,
1249,Asino,86.14393,56.99987,
1250,Asipovichy,28.6386,53.3011,
1251,Askale,40.695,39.92083,
1252,Asmar,71.35809,35.03333,
1253,Asmara,38.93184,15.33805,
1254,Asnieres-sur-Seine,2.28333,48.91667,
1255,Aso,131.08008,32.93726,
1256,Asosa,34.53333,10.06667,
1257,Aspe,-0.76721,38.34511,
1258,Aspen Hill,-77.07303,39.07955,
1259,Aspropyrgos,23.58971,38.06134,
1260,Assab,42.73944,13.00917,
1261,Asse,4.19836,50.91011,
1262,Assemini,8.99879,39.29123,
1263,Assen,6.5625,52.99667,
1264,Assis,-50.41222,-22.66167,
1265,Astana,71.44598,51.1801,
1266,Astanajapura,108.6311,-6.8017,
1267,Astaneh-ye Ashrafiyeh,49.94325,37.26318,
1268,Astara,48.87498,38.45598,
1269,Astara,48.872,38.4291,
1270,Asti,8.20751,44.90162,
1271,Astorga,-51.66556,-23.2325,
1272,Astoria,-73.93014,40.77205,
1273,Astrakhan,48.04076,46.34968,
1274,Asuncion,-57.63591,-25.30066,
1275,Asuncion Mita,-89.71083,14.33083,
1276,Aswan,32.89942,24.09082,
1277,Asyut,31.18368,27.18096,
1278,At Tafilah,35.60442,30.83752,
1279,At Taj,23.2857,24.20487,
1280,At Tall,36.3107,33.61033,
1281,At Tall al Kabir,31.78525,30.54448,
1282,At Taraf,49.72504,25.36276,
1283,At-Bashi,75.80099,41.16951,
1284,Atakpame,1.13333,7.53333,
1285,Atalaia,-36.02278,-9.50194,
1286,Atamaria,-0.80682,37.59989,
1287,Atambua,124.8925,-9.10611,
1288,Atami,139.05325,35.08834,
1289,Atamyrat,65.21058,37.83573,
1290,Ataq,46.83187,14.53767,
1291,Atar,-13.04857,20.5177,
1292,Atarfe,-3.68686,37.22479,
1293,Atarra,80.57155,25.28618,
1294,Atascadero,-120.67073,35.48942,
1295,Atascocita,-95.1766,29.99883,
1296,Atasehir,29.1167,40.9833,
1297,Atbara,33.98638,17.70217,
1298,Atbasar,68.35996,51.80652,
1299,Ath,3.77801,50.62937,
1300,Ath Thawrah,38.54828,35.83758,
1301,Athagarh,85.62965,20.51999,
1302,Athens,23.71622,37.97945,
1303,Athens,-83.37794,33.96095,
1304,Athens,-82.10126,39.32924,
1305,Athens,-86.97219,34.80243,
1306,Atherton,-2.49354,53.52371,
1307,Athi River,36.97826,-1.4563,
1308,Athis-Mons,2.39147,48.70522,
1309,Athlone,-7.95,53.43333,
1310,Athni,75.06421,16.72613,
1311,Ati,18.3353,13.2154,
1312,Atibaia,-46.55028,-23.11694,
1313,Atimonan,121.92078,14.0027,
1314,Atkarsk,45.00775,51.87185,
1315,Atlacomulco de Fabela,-99.875,19.79919,
1316,Atlanta,-84.38798,33.749,
1317,Atlantic City,-74.42293,39.36428,
1318,Atlantis,18.48335,-33.56668,
1319,Atlixco,-98.43613,18.90815,
1320,Atmakur,78.58704,15.88109,
1321,Atotonilco el Alto,-102.50942,20.55079,
1322,Atoyac de Alvarez,-100.43306,17.20667,
1323,Atrauli,78.28571,28.02964,
1324,Atsugi,139.36931,35.44272,
1325,Attendorn,7.90333,51.12645,
1326,Attili,81.6,16.7,
1327,Attingal,76.81507,8.69609,
1328,Attleboro,-71.28561,41.94454,
1329,Attock City,72.35977,33.76671,
1330,Attur,78.60143,11.59414,
1331,Atuntaqui,-78.21371,0.33247,
1332,Atwater,-120.60908,37.34772,
1333,Atyrau,51.88333,47.11667,
1334,Aubagne,5.57067,43.29276,
1335,Aubervilliers,2.38333,48.91667,
1336,Auburn,151.03333,-33.85,
1337,Auburn,-85.48078,32.60986,
1338,Auburn,-71.83563,42.19454,
1339,Auburn,-70.23117,44.09785,
1340,Auburn,-76.56605,42.93173,
1341,Auburn,-122.22845,47.30732,
1342,Auburn Hills,-83.2341,42.68753,
1343,Auburndale,-81.78869,28.0653,
1344,Auch,0.58333,43.65,
1345,Auchi,6.2636,7.06756,
1346,Auckland,174.76667,-36.86667,
1347,Audincourt,6.85341,47.48327,
1348,Aue,12.70657,50.59034,
1349,Auerbach,12.40083,50.51155,
1350,Augsburg,10.89851,48.37154,
1351,Augusta,15.22121,37.24065,
1352,Augusta,-81.97484,33.47097,
1353,Augusta,-69.77949,44.31062,
1354,Augusto Correa,-46.635,-1.02167,
1355,Augustow,22.97979,53.84321,
